uitkomstmaat,model,ggd_regio,b,ll,ul,referentie_regio,beta_referentie_regio,goedkoper_dan_ref_regio,duurder_dan_ref_regio,verschil,se,t,pvalue,type_uitkomstmaat
zvwkziekenhuis,1,GGD Flevoland,1205.784,1046.392,1365.176,GGD Zeeland,1276.779,False,False,0.0,8132376.0,14.83,0.0,Kosten
zvwkziekenhuis,1,GGD Groningen,1198.263,1085.941,1310.585,GGD West-Brabant,1276.932,False,False,0.0,5730793.0,20.91,0.0,Kosten
zvwkziekenhuis,1,GGD Fryslân,1241.758,1121.671,1361.846,GGD West-Brabant,1276.932,False,False,0.0,6126986.0,20.27,0.0,Kosten
zvwkziekenhuis,1,GGD Drenthe,1259.905,1089.404,1430.406,GGD West-Brabant,1276.932,False,False,0.0,8699152.0,14.48,0.0,Kosten
zvwkziekenhuis,1,GGD IJsselland,1327.666,1208.547,1446.785,GGD West-Brabant,1276.932,False,False,0.0,6077576.0,21.85,0.0,Kosten
zvwkziekenhuis,1,GGD Regio Twente,1423.612,1208.238,1638.986,GGD West-Brabant,1276.932,False,False,0.0,1098861.0,12.96,0.0,Kosten
zvwkziekenhuis,1,GGD Noord- en Oost-Gelderland,1288.686,1203.98,1373.391,GGD West-Brabant,1276.932,False,False,0.0,4321774.0,29.82,0.0,Kosten
zvwkziekenhuis,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,1192.491,1084.896,1300.087,GGD West-Brabant,1276.932,False,False,0.0,5489643.0,21.72,0.0,Kosten
zvwkziekenhuis,1,GGD Gelderland-Zuid,1325.522,1158.241,1492.804,GGD West-Brabant,1276.932,False,False,0.0,8534909.0,15.53,0.0,Kosten
zvwkziekenhuis,1,GGD Regio Utrecht,1194.594,1121.432,1267.757,GGD West-Brabant,1276.932,False,False,0.0,373284.0,32.0,0.0,Kosten
zvwkziekenhuis,1,GGD Hollands-Noorden,1161.648,1075.248,1248.048,GGD West-Brabant,1276.932,False,False,0.0,4408224.0,26.35,0.0,Kosten
zvwkziekenhuis,1,GGD Zaanstreek/Waterland,1373.296,1269.3,1477.292,GGD West-Brabant,1276.932,False,False,0.0,5305991.0,25.88,0.0,Kosten
zvwkziekenhuis,1,GGD Kennemerland,1276.467,1179.887,1373.047,GGD West-Brabant,1276.932,False,False,0.0,4927629.0,25.9,0.0,Kosten
zvwkziekenhuis,1,GGD Amsterdam,1230.052,1077.974,1382.131,GGD West-Brabant,1276.932,False,False,0.0,7759233.0,15.85,0.0,Kosten
zvwkziekenhuis,1,GGD Gooi en Vechtstreek,1326.095,1196.082,1456.108,GGD West-Brabant,1276.932,False,False,0.0,66334.0,19.99,0.0,Kosten
zvwkziekenhuis,1,GGD Haaglanden,1419.891,1296.091,1543.69,GGD West-Brabant,1276.932,False,False,0.0,6316389.0,22.48,0.0,Kosten
zvwkziekenhuis,1,GGD Hollands-Midden,1242.001,1161.11,1322.891,GGD West-Brabant,1276.932,False,False,0.0,4127139.0,30.09,0.0,Kosten
zvwkziekenhuis,1,GGD Rotterdam-Rijnmond,1333.998,1248.643,1419.354,GGD West-Brabant,1276.932,False,False,0.0,4354923.0,30.63,0.0,Kosten
zvwkziekenhuis,1,Dienst Gezondheid & Jeugd ZHZ,1149.533,1056.819,1242.248,GGD West-Brabant,1276.932,False,False,0.0,4730412.0,24.3,0.0,Kosten
zvwkziekenhuis,1,GGD Zeeland,1276.779,1175.703,1377.856,GGD West-Brabant,1276.932,False,False,0.0,5157031.0,24.76,0.0,Kosten
zvwkziekenhuis,1,GGD West-Brabant,1276.932,1184.233,1369.631,GGD West-Brabant,1276.932,False,False,0.0,4729591.0,27.0,0.0,Kosten
zvwkziekenhuis,1,GGD Hart voor Brabant,1337.599,1136.379,1538.819,GGD West-Brabant,1276.932,False,False,0.0,1026648.0,13.03,0.0,Kosten
zvwkziekenhuis,1,GGD Brabant-Zuidoost,1359.46,1261.463,1457.458,GGD West-Brabant,1276.932,False,False,0.0,4999939.0,27.19,0.0,Kosten
zvwkziekenhuis,1,GGD Limburg-Noord,1462.363,1317.56,1607.165,GGD West-Brabant,1276.932,False,False,0.0,7387992.0,19.79,0.0,Kosten
zvwkziekenhuis,1,GGD Zuid-Limburg,1453.262,1367.2,1539.325,GGD West-Brabant,1276.932,False,False,0.0,4391019.0,33.1,0.0,Kosten
zvwkziekenhuis,1,GGD Flevoland,1205.784,1046.392,1365.176,GGD West-Brabant,1276.932,False,False,0.0,8132376.0,14.83,0.0,Kosten
zvwkziekenhuis,1,GGD Groningen,1198.263,1085.941,1310.585,GGD Hart voor Brabant,1337.599,False,False,0.0,5730793.0,20.91,0.0,Kosten
zvwkziekenhuis,1,GGD Fryslân,1241.758,1121.671,1361.846,GGD Hart voor Brabant,1337.599,False,False,0.0,6126986.0,20.27,0.0,Kosten
zvwkziekenhuis,1,GGD Drenthe,1259.905,1089.404,1430.406,GGD Hart voor Brabant,1337.599,False,False,0.0,8699152.0,14.48,0.0,Kosten
zvwkziekenhuis,1,GGD IJsselland,1327.666,1208.547,1446.785,GGD Hart voor Brabant,1337.599,False,False,0.0,6077576.0,21.85,0.0,Kosten
zvwkziekenhuis,1,GGD Regio Twente,1423.612,1208.238,1638.986,GGD Hart voor Brabant,1337.599,False,False,0.0,1098861.0,12.96,0.0,Kosten
zvwkziekenhuis,1,GGD Noord- en Oost-Gelderland,1288.686,1203.98,1373.391,GGD Hart voor Brabant,1337.599,False,False,0.0,4321774.0,29.82,0.0,Kosten
zvwkziekenhuis,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,1192.491,1084.896,1300.087,GGD Hart voor Brabant,1337.599,False,False,0.0,5489643.0,21.72,0.0,Kosten
zvwkziekenhuis,1,GGD Gelderland-Zuid,1325.522,1158.241,1492.804,GGD Hart voor Brabant,1337.599,False,False,0.0,8534909.0,15.53,0.0,Kosten
zvwkziekenhuis,1,GGD Regio Utrecht,1194.594,1121.432,1267.757,GGD Hart voor Brabant,1337.599,False,False,0.0,373284.0,32.0,0.0,Kosten
zvwkziekenhuis,1,GGD Hollands-Noorden,1161.648,1075.248,1248.048,GGD Hart voor Brabant,1337.599,False,False,0.0,4408224.0,26.35,0.0,Kosten
zvwkziekenhuis,1,GGD Zaanstreek/Waterland,1373.296,1269.3,1477.292,GGD Hart voor Brabant,1337.599,False,False,0.0,5305991.0,25.88,0.0,Kosten
zvwkziekenhuis,1,GGD Kennemerland,1276.467,1179.887,1373.047,GGD Hart voor Brabant,1337.599,False,False,0.0,4927629.0,25.9,0.0,Kosten
zvwkziekenhuis,1,GGD Amsterdam,1230.052,1077.974,1382.131,GGD Hart voor Brabant,1337.599,False,False,0.0,7759233.0,15.85,0.0,Kosten
zvwkziekenhuis,1,GGD Gooi en Vechtstreek,1326.095,1196.082,1456.108,GGD Hart voor Brabant,1337.599,False,False,0.0,66334.0,19.99,0.0,Kosten
zvwkziekenhuis,1,GGD Haaglanden,1419.891,1296.091,1543.69,GGD Hart voor Brabant,1337.599,False,False,0.0,6316389.0,22.48,0.0,Kosten
zvwkziekenhuis,1,GGD Hollands-Midden,1242.001,1161.11,1322.891,GGD Hart voor Brabant,1337.599,False,False,0.0,4127139.0,30.09,0.0,Kosten
zvwkziekenhuis,1,GGD Rotterdam-Rijnmond,1333.998,1248.643,1419.354,GGD Hart voor Brabant,1337.599,False,False,0.0,4354923.0,30.63,0.0,Kosten
zvwkziekenhuis,1,Dienst Gezondheid & Jeugd ZHZ,1149.533,1056.819,1242.248,GGD Hart voor Brabant,1337.599,False,False,0.0,4730412.0,24.3,0.0,Kosten
zvwkziekenhuis,1,GGD Zeeland,1276.779,1175.703,1377.856,GGD Hart voor Brabant,1337.599,False,False,0.0,5157031.0,24.76,0.0,Kosten
zvwkziekenhuis,1,GGD West-Brabant,1276.932,1184.233,1369.631,GGD Hart voor Brabant,1337.599,False,False,0.0,4729591.0,27.0,0.0,Kosten
zvwkziekenhuis,1,GGD Hart voor Brabant,1337.599,1136.379,1538.819,GGD Hart voor Brabant,1337.599,False,False,0.0,1026648.0,13.03,0.0,Kosten
zvwkziekenhuis,1,GGD Brabant-Zuidoost,1359.46,1261.463,1457.458,GGD Hart voor Brabant,1337.599,False,False,0.0,4999939.0,27.19,0.0,Kosten
zvwkziekenhuis,1,GGD Limburg-Noord,1462.363,1317.56,1607.165,GGD Hart voor Brabant,1337.599,False,False,0.0,7387992.0,19.79,0.0,Kosten
zvwkziekenhuis,1,GGD Zuid-Limburg,1453.262,1367.2,1539.325,GGD Hart voor Brabant,1337.599,False,False,0.0,4391019.0,33.1,0.0,Kosten
zvwkziekenhuis,1,GGD Flevoland,1205.784,1046.392,1365.176,GGD Hart voor Brabant,1337.599,False,False,0.0,8132376.0,14.83,0.0,Kosten
zvwkziekenhuis,1,GGD Groningen,1198.263,1085.941,1310.585,GGD Brabant-Zuidoost,1359.46,False,False,0.0,5730793.0,20.91,0.0,Kosten
zvwkziekenhuis,1,GGD Fryslân,1241.758,1121.671,1361.846,GGD Brabant-Zuidoost,1359.46,False,False,0.0,6126986.0,20.27,0.0,Kosten
zvwkziekenhuis,1,GGD Drenthe,1259.905,1089.404,1430.406,GGD Brabant-Zuidoost,1359.46,False,False,0.0,8699152.0,14.48,0.0,Kosten
zvwkziekenhuis,1,GGD IJsselland,1327.666,1208.547,1446.785,GGD Brabant-Zuidoost,1359.46,False,False,0.0,6077576.0,21.85,0.0,Kosten
zvwkziekenhuis,1,GGD Regio Twente,1423.612,1208.238,1638.986,GGD Brabant-Zuidoost,1359.46,False,False,0.0,1098861.0,12.96,0.0,Kosten
zvwkziekenhuis,1,GGD Noord- en Oost-Gelderland,1288.686,1203.98,1373.391,GGD Brabant-Zuidoost,1359.46,False,False,0.0,4321774.0,29.82,0.0,Kosten
zvwkziekenhuis,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,1192.491,1084.896,1300.087,GGD Brabant-Zuidoost,1359.46,False,False,0.0,5489643.0,21.72,0.0,Kosten
zvwkziekenhuis,1,GGD Gelderland-Zuid,1325.522,1158.241,1492.804,GGD Brabant-Zuidoost,1359.46,False,False,0.0,8534909.0,15.53,0.0,Kosten
zvwkziekenhuis,1,GGD Regio Utrecht,1194.594,1121.432,1267.757,GGD Brabant-Zuidoost,1359.46,False,False,0.0,373284.0,32.0,0.0,Kosten
zvwkziekenhuis,1,GGD Hollands-Noorden,1161.648,1075.248,1248.048,GGD Brabant-Zuidoost,1359.46,True,False,-197.81200000000013,4408224.0,26.35,0.0,Kosten
zvwkziekenhuis,1,GGD Zaanstreek/Waterland,1373.296,1269.3,1477.292,GGD Brabant-Zuidoost,1359.46,False,False,0.0,5305991.0,25.88,0.0,Kosten
zvwkziekenhuis,1,GGD Kennemerland,1276.467,1179.887,1373.047,GGD Brabant-Zuidoost,1359.46,False,False,0.0,4927629.0,25.9,0.0,Kosten
zvwkziekenhuis,1,GGD Amsterdam,1230.052,1077.974,1382.131,GGD Brabant-Zuidoost,1359.46,False,False,0.0,7759233.0,15.85,0.0,Kosten
zvwkziekenhuis,1,GGD Gooi en Vechtstreek,1326.095,1196.082,1456.108,GGD Brabant-Zuidoost,1359.46,False,False,0.0,66334.0,19.99,0.0,Kosten
zvwkziekenhuis,1,GGD Haaglanden,1419.891,1296.091,1543.69,GGD Brabant-Zuidoost,1359.46,False,False,0.0,6316389.0,22.48,0.0,Kosten
zvwkziekenhuis,1,GGD Hollands-Midden,1242.001,1161.11,1322.891,GGD Brabant-Zuidoost,1359.46,False,False,0.0,4127139.0,30.09,0.0,Kosten
zvwkziekenhuis,1,GGD Rotterdam-Rijnmond,1333.998,1248.643,1419.354,GGD Brabant-Zuidoost,1359.46,False,False,0.0,4354923.0,30.63,0.0,Kosten
zvwkziekenhuis,1,Dienst Gezondheid & Jeugd ZHZ,1149.533,1056.819,1242.248,GGD Brabant-Zuidoost,1359.46,True,False,-209.92700000000013,4730412.0,24.3,0.0,Kosten
zvwkziekenhuis,1,GGD Zeeland,1276.779,1175.703,1377.856,GGD Brabant-Zuidoost,1359.46,False,False,0.0,5157031.0,24.76,0.0,Kosten
zvwkziekenhuis,1,GGD West-Brabant,1276.932,1184.233,1369.631,GGD Brabant-Zuidoost,1359.46,False,False,0.0,4729591.0,27.0,0.0,Kosten
zvwkziekenhuis,1,GGD Hart voor Brabant,1337.599,1136.379,1538.819,GGD Brabant-Zuidoost,1359.46,False,False,0.0,1026648.0,13.03,0.0,Kosten
zvwkziekenhuis,1,GGD Brabant-Zuidoost,1359.46,1261.463,1457.458,GGD Brabant-Zuidoost,1359.46,False,False,0.0,4999939.0,27.19,0.0,Kosten
zvwkziekenhuis,1,GGD Limburg-Noord,1462.363,1317.56,1607.165,GGD Brabant-Zuidoost,1359.46,False,False,0.0,7387992.0,19.79,0.0,Kosten
zvwkziekenhuis,1,GGD Zuid-Limburg,1453.262,1367.2,1539.325,GGD Brabant-Zuidoost,1359.46,False,False,0.0,4391019.0,33.1,0.0,Kosten
zvwkziekenhuis,1,GGD Flevoland,1205.784,1046.392,1365.176,GGD Brabant-Zuidoost,1359.46,False,False,0.0,8132376.0,14.83,0.0,Kosten
zvwkziekenhuis,1,GGD Groningen,1198.263,1085.941,1310.585,GGD Limburg-Noord,1462.363,True,False,-264.10000000000014,5730793.0,20.91,0.0,Kosten
zvwkziekenhuis,1,GGD Fryslân,1241.758,1121.671,1361.846,GGD Limburg-Noord,1462.363,False,False,0.0,6126986.0,20.27,0.0,Kosten
zvwkziekenhuis,1,GGD Drenthe,1259.905,1089.404,1430.406,GGD Limburg-Noord,1462.363,False,False,0.0,8699152.0,14.48,0.0,Kosten
zvwkziekenhuis,1,GGD IJsselland,1327.666,1208.547,1446.785,GGD Limburg-Noord,1462.363,False,False,0.0,6077576.0,21.85,0.0,Kosten
zvwkziekenhuis,1,GGD Regio Twente,1423.612,1208.238,1638.986,GGD Limburg-Noord,1462.363,False,False,0.0,1098861.0,12.96,0.0,Kosten
zvwkziekenhuis,1,GGD Noord- en Oost-Gelderland,1288.686,1203.98,1373.391,GGD Limburg-Noord,1462.363,False,False,0.0,4321774.0,29.82,0.0,Kosten
zvwkziekenhuis,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,1192.491,1084.896,1300.087,GGD Limburg-Noord,1462.363,True,False,-269.87200000000007,5489643.0,21.72,0.0,Kosten
zvwkziekenhuis,1,GGD Gelderland-Zuid,1325.522,1158.241,1492.804,GGD Limburg-Noord,1462.363,False,False,0.0,8534909.0,15.53,0.0,Kosten
zvwkziekenhuis,1,GGD Regio Utrecht,1194.594,1121.432,1267.757,GGD Limburg-Noord,1462.363,True,False,-267.769,373284.0,32.0,0.0,Kosten
zvwkziekenhuis,1,GGD Hollands-Noorden,1161.648,1075.248,1248.048,GGD Limburg-Noord,1462.363,True,False,-300.71500000000015,4408224.0,26.35,0.0,Kosten
zvwkziekenhuis,1,GGD Zaanstreek/Waterland,1373.296,1269.3,1477.292,GGD Limburg-Noord,1462.363,False,False,0.0,5305991.0,25.88,0.0,Kosten
zvwkziekenhuis,1,GGD Kennemerland,1276.467,1179.887,1373.047,GGD Limburg-Noord,1462.363,False,False,0.0,4927629.0,25.9,0.0,Kosten
zvwkziekenhuis,1,GGD Amsterdam,1230.052,1077.974,1382.131,GGD Limburg-Noord,1462.363,False,False,0.0,7759233.0,15.85,0.0,Kosten
zvwkziekenhuis,1,GGD Gooi en Vechtstreek,1326.095,1196.082,1456.108,GGD Limburg-Noord,1462.363,False,False,0.0,66334.0,19.99,0.0,Kosten
zvwkziekenhuis,1,GGD Haaglanden,1419.891,1296.091,1543.69,GGD Limburg-Noord,1462.363,False,False,0.0,6316389.0,22.48,0.0,Kosten
zvwkziekenhuis,1,GGD Hollands-Midden,1242.001,1161.11,1322.891,GGD Limburg-Noord,1462.363,False,False,0.0,4127139.0,30.09,0.0,Kosten
zvwkziekenhuis,1,GGD Rotterdam-Rijnmond,1333.998,1248.643,1419.354,GGD Limburg-Noord,1462.363,False,False,0.0,4354923.0,30.63,0.0,Kosten
zvwkziekenhuis,1,Dienst Gezondheid & Jeugd ZHZ,1149.533,1056.819,1242.248,GGD Limburg-Noord,1462.363,True,False,-312.83000000000015,4730412.0,24.3,0.0,Kosten
zvwkziekenhuis,1,GGD Zeeland,1276.779,1175.703,1377.856,GGD Limburg-Noord,1462.363,False,False,0.0,5157031.0,24.76,0.0,Kosten
zvwkziekenhuis,1,GGD West-Brabant,1276.932,1184.233,1369.631,GGD Limburg-Noord,1462.363,False,False,0.0,4729591.0,27.0,0.0,Kosten
zvwkziekenhuis,1,GGD Hart voor Brabant,1337.599,1136.379,1538.819,GGD Limburg-Noord,1462.363,False,False,0.0,1026648.0,13.03,0.0,Kosten
zvwkziekenhuis,1,GGD Brabant-Zuidoost,1359.46,1261.463,1457.458,GGD Limburg-Noord,1462.363,False,False,0.0,4999939.0,27.19,0.0,Kosten
zvwkziekenhuis,1,GGD Limburg-Noord,1462.363,1317.56,1607.165,GGD Limburg-Noord,1462.363,False,False,0.0,7387992.0,19.79,0.0,Kosten
zvwkziekenhuis,1,GGD Zuid-Limburg,1453.262,1367.2,1539.325,GGD Limburg-Noord,1462.363,False,False,0.0,4391019.0,33.1,0.0,Kosten
zvwkziekenhuis,1,GGD Flevoland,1205.784,1046.392,1365.176,GGD Limburg-Noord,1462.363,False,False,0.0,8132376.0,14.83,0.0,Kosten
zvwkziekenhuis,1,GGD Groningen,1198.263,1085.941,1310.585,GGD Zuid-Limburg,1453.262,True,False,-254.99900000000002,5730793.0,20.91,0.0,Kosten
zvwkziekenhuis,1,GGD Fryslân,1241.758,1121.671,1361.846,GGD Zuid-Limburg,1453.262,True,False,-211.5039999999999,6126986.0,20.27,0.0,Kosten
zvwkziekenhuis,1,GGD Drenthe,1259.905,1089.404,1430.406,GGD Zuid-Limburg,1453.262,False,False,0.0,8699152.0,14.48,0.0,Kosten
zvwkziekenhuis,1,GGD IJsselland,1327.666,1208.547,1446.785,GGD Zuid-Limburg,1453.262,False,False,0.0,6077576.0,21.85,0.0,Kosten
zvwkziekenhuis,1,GGD Regio Twente,1423.612,1208.238,1638.986,GGD Zuid-Limburg,1453.262,False,False,0.0,1098861.0,12.96,0.0,Kosten
zvwkziekenhuis,1,GGD Noord- en Oost-Gelderland,1288.686,1203.98,1373.391,GGD Zuid-Limburg,1453.262,False,False,0.0,4321774.0,29.82,0.0,Kosten
zvwkziekenhuis,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,1192.491,1084.896,1300.087,GGD Zuid-Limburg,1453.262,True,False,-260.77099999999996,5489643.0,21.72,0.0,Kosten
zvwkziekenhuis,1,GGD Gelderland-Zuid,1325.522,1158.241,1492.804,GGD Zuid-Limburg,1453.262,False,False,0.0,8534909.0,15.53,0.0,Kosten
zvwkziekenhuis,1,GGD Regio Utrecht,1194.594,1121.432,1267.757,GGD Zuid-Limburg,1453.262,True,False,-258.6679999999999,373284.0,32.0,0.0,Kosten
zvwkziekenhuis,1,GGD Hollands-Noorden,1161.648,1075.248,1248.048,GGD Zuid-Limburg,1453.262,True,False,-291.61400000000003,4408224.0,26.35,0.0,Kosten
zvwkziekenhuis,1,GGD Zaanstreek/Waterland,1373.296,1269.3,1477.292,GGD Zuid-Limburg,1453.262,False,False,0.0,5305991.0,25.88,0.0,Kosten
zvwkziekenhuis,1,GGD Kennemerland,1276.467,1179.887,1373.047,GGD Zuid-Limburg,1453.262,False,False,0.0,4927629.0,25.9,0.0,Kosten
zvwkziekenhuis,1,GGD Amsterdam,1230.052,1077.974,1382.131,GGD Zuid-Limburg,1453.262,False,False,0.0,7759233.0,15.85,0.0,Kosten
zvwkziekenhuis,1,GGD Gooi en Vechtstreek,1326.095,1196.082,1456.108,GGD Zuid-Limburg,1453.262,False,False,0.0,66334.0,19.99,0.0,Kosten
zvwkziekenhuis,1,GGD Haaglanden,1419.891,1296.091,1543.69,GGD Zuid-Limburg,1453.262,False,False,0.0,6316389.0,22.48,0.0,Kosten
zvwkziekenhuis,1,GGD Hollands-Midden,1242.001,1161.11,1322.891,GGD Zuid-Limburg,1453.262,True,False,-211.26099999999997,4127139.0,30.09,0.0,Kosten
zvwkziekenhuis,1,GGD Rotterdam-Rijnmond,1333.998,1248.643,1419.354,GGD Zuid-Limburg,1453.262,False,False,0.0,4354923.0,30.63,0.0,Kosten
zvwkziekenhuis,1,Dienst Gezondheid & Jeugd ZHZ,1149.533,1056.819,1242.248,GGD Zuid-Limburg,1453.262,True,False,-303.72900000000004,4730412.0,24.3,0.0,Kosten
zvwkziekenhuis,1,GGD Zeeland,1276.779,1175.703,1377.856,GGD Zuid-Limburg,1453.262,False,False,0.0,5157031.0,24.76,0.0,Kosten
zvwkziekenhuis,1,GGD West-Brabant,1276.932,1184.233,1369.631,GGD Zuid-Limburg,1453.262,False,False,0.0,4729591.0,27.0,0.0,Kosten
zvwkziekenhuis,1,GGD Hart voor Brabant,1337.599,1136.379,1538.819,GGD Zuid-Limburg,1453.262,False,False,0.0,1026648.0,13.03,0.0,Kosten
zvwkziekenhuis,1,GGD Brabant-Zuidoost,1359.46,1261.463,1457.458,GGD Zuid-Limburg,1453.262,False,False,0.0,4999939.0,27.19,0.0,Kosten
zvwkziekenhuis,1,GGD Limburg-Noord,1462.363,1317.56,1607.165,GGD Zuid-Limburg,1453.262,False,False,0.0,7387992.0,19.79,0.0,Kosten
zvwkziekenhuis,1,GGD Zuid-Limburg,1453.262,1367.2,1539.325,GGD Zuid-Limburg,1453.262,False,False,0.0,4391019.0,33.1,0.0,Kosten
zvwkziekenhuis,1,GGD Flevoland,1205.784,1046.392,1365.176,GGD Zuid-Limburg,1453.262,True,False,-247.47799999999984,8132376.0,14.83,0.0,Kosten
zvwkziekenhuis,1,GGD Groningen,1198.263,1085.941,1310.585,GGD Flevoland,1205.784,False,False,0.0,5730793.0,20.91,0.0,Kosten
zvwkziekenhuis,1,GGD Fryslân,1241.758,1121.671,1361.846,GGD Flevoland,1205.784,False,False,0.0,6126986.0,20.27,0.0,Kosten
zvwkziekenhuis,1,GGD Drenthe,1259.905,1089.404,1430.406,GGD Flevoland,1205.784,False,False,0.0,8699152.0,14.48,0.0,Kosten
zvwkziekenhuis,1,GGD IJsselland,1327.666,1208.547,1446.785,GGD Flevoland,1205.784,False,False,0.0,6077576.0,21.85,0.0,Kosten
zvwkziekenhuis,1,GGD Regio Twente,1423.612,1208.238,1638.986,GGD Flevoland,1205.784,False,False,0.0,1098861.0,12.96,0.0,Kosten
zvwkziekenhuis,1,GGD Noord- en Oost-Gelderland,1288.686,1203.98,1373.391,GGD Flevoland,1205.784,False,False,0.0,4321774.0,29.82,0.0,Kosten
zvwkziekenhuis,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,1192.491,1084.896,1300.087,GGD Flevoland,1205.784,False,False,0.0,5489643.0,21.72,0.0,Kosten
zvwkziekenhuis,1,GGD Gelderland-Zuid,1325.522,1158.241,1492.804,GGD Flevoland,1205.784,False,False,0.0,8534909.0,15.53,0.0,Kosten
zvwkziekenhuis,1,GGD Regio Utrecht,1194.594,1121.432,1267.757,GGD Flevoland,1205.784,False,False,0.0,373284.0,32.0,0.0,Kosten
zvwkziekenhuis,1,GGD Hollands-Noorden,1161.648,1075.248,1248.048,GGD Flevoland,1205.784,False,False,0.0,4408224.0,26.35,0.0,Kosten
zvwkziekenhuis,1,GGD Zaanstreek/Waterland,1373.296,1269.3,1477.292,GGD Flevoland,1205.784,False,False,0.0,5305991.0,25.88,0.0,Kosten
zvwkziekenhuis,1,GGD Kennemerland,1276.467,1179.887,1373.047,GGD Flevoland,1205.784,False,False,0.0,4927629.0,25.9,0.0,Kosten
zvwkziekenhuis,1,GGD Amsterdam,1230.052,1077.974,1382.131,GGD Flevoland,1205.784,False,False,0.0,7759233.0,15.85,0.0,Kosten
zvwkziekenhuis,1,GGD Gooi en Vechtstreek,1326.095,1196.082,1456.108,GGD Flevoland,1205.784,False,False,0.0,66334.0,19.99,0.0,Kosten
zvwkziekenhuis,1,GGD Haaglanden,1419.891,1296.091,1543.69,GGD Flevoland,1205.784,False,False,0.0,6316389.0,22.48,0.0,Kosten
zvwkziekenhuis,1,GGD Hollands-Midden,1242.001,1161.11,1322.891,GGD Flevoland,1205.784,False,False,0.0,4127139.0,30.09,0.0,Kosten
zvwkziekenhuis,1,GGD Rotterdam-Rijnmond,1333.998,1248.643,1419.354,GGD Flevoland,1205.784,False,False,0.0,4354923.0,30.63,0.0,Kosten
zvwkziekenhuis,1,Dienst Gezondheid & Jeugd ZHZ,1149.533,1056.819,1242.248,GGD Flevoland,1205.784,False,False,0.0,4730412.0,24.3,0.0,Kosten
zvwkziekenhuis,1,GGD Zeeland,1276.779,1175.703,1377.856,GGD Flevoland,1205.784,False,False,0.0,5157031.0,24.76,0.0,Kosten
zvwkziekenhuis,1,GGD West-Brabant,1276.932,1184.233,1369.631,GGD Flevoland,1205.784,False,False,0.0,4729591.0,27.0,0.0,Kosten
zvwkziekenhuis,1,GGD Hart voor Brabant,1337.599,1136.379,1538.819,GGD Flevoland,1205.784,False,False,0.0,1026648.0,13.03,0.0,Kosten
zvwkziekenhuis,1,GGD Brabant-Zuidoost,1359.46,1261.463,1457.458,GGD Flevoland,1205.784,False,False,0.0,4999939.0,27.19,0.0,Kosten
zvwkziekenhuis,1,GGD Limburg-Noord,1462.363,1317.56,1607.165,GGD Flevoland,1205.784,False,False,0.0,7387992.0,19.79,0.0,Kosten
zvwkziekenhuis,1,GGD Zuid-Limburg,1453.262,1367.2,1539.325,GGD Flevoland,1205.784,False,True,247.47799999999984,4391019.0,33.1,0.0,Kosten
zvwkziekenhuis,1,GGD Flevoland,1205.784,1046.392,1365.176,GGD Flevoland,1205.784,False,False,0.0,8132376.0,14.83,0.0,Kosten
zvwkziekenhuis,6,GGD Groningen,1196.789,1083.972,1309.605,GGD Groningen,1196.789,False,False,0.0,5756018.0,20.79,0.0,Kosten
zvwkziekenhuis,6,GGD Fryslân,1221.132,1114.703,1327.561,GGD Groningen,1196.789,False,False,0.0,5430114.0,22.49,0.0,Kosten
zvwkziekenhuis,6,GGD Drenthe,1222.857,1094.062,1351.652,GGD Groningen,1196.789,False,False,0.0,6571289.0,18.61,0.0,Kosten
zvwkziekenhuis,6,GGD IJsselland,1320.64,1214.699,1426.582,GGD Groningen,1196.789,False,False,0.0,5405254.0,24.43,0.0,Kosten
zvwkziekenhuis,6,GGD Regio Twente,1329.538,1201.69,1457.386,GGD Groningen,1196.789,False,False,0.0,6522971.0,20.38,0.0,Kosten
zvwkziekenhuis,6,GGD Noord- en Oost-Gelderland,1184.0,1117.856,1250.144,GGD Groningen,1196.789,False,False,0.0,3374737.0,35.08,0.0,Kosten
zvwkziekenhuis,6,Veiligheids- en Gezondheidsregio Gelderland-Midden,1195.326,1089.743,1300.909,GGD Groningen,1196.789,False,False,0.0,5386967.0,22.19,0.0,Kosten
zvwkziekenhuis,6,GGD Gelderland-Zuid,1346.448,1154.367,1538.528,GGD Groningen,1196.789,False,False,0.0,9800163.0,13.74,0.0,Kosten
zvwkziekenhuis,6,GGD Regio Utrecht,1281.439,1203.467,1359.411,GGD Groningen,1196.789,False,False,0.0,3978212.0,32.21,0.0,Kosten
zvwkziekenhuis,6,GGD Hollands-Noorden,1133.657,1062.555,1204.76,GGD Groningen,1196.789,False,False,0.0,3627738.0,31.25,0.0,Kosten
zvwkziekenhuis,6,GGD Zaanstreek/Waterland,1282.021,1205.663,1358.379,GGD Groningen,1196.789,False,False,0.0,3895885.0,32.91,0.0,Kosten
zvwkziekenhuis,6,GGD Kennemerland,1334.235,1232.992,1435.478,GGD Groningen,1196.789,False,False,0.0,5165546.0,25.83,0.0,Kosten
